train_id,source_station,destination_station,train_capacity,booked_seats,available_seats,waiting_list_count,day_type,festival_flag,travel_date,crowd_level 
TR1605,Bangalore,Bhubaneswar,600,154,446,17,Weekday,No,2025-11-25,low
TR1606,Bangalore,Cuttack,600,249,351,23,Weekend,No,2025-12-28,medium
TR1607,Bangalore,Puri,600,134,466,47,Weekday,Yes,2025-03-06,low
TR1608,Bangalore,Rourkela,600,236,364,7,Weekday,No,2025-05-08,low
TR1609,Bangalore,Sambalpur,600,119,481,19,Weekday,No,2024-07-05,low
TR1610,Bangalore,Guwahati,600,172,428,18,Weekday,Yes,2025-08-18,low
TR1611,Bangalore,Dibrugarh,600,226,374,24,Weekday,No,2025-05-05,low
TR1612,Bangalore,Agartala,600,223,377,34,Weekday,No,2025-10-21,low
TR1613,Bangalore,Silchar,600,149,451,13,Weekend,No,2024-07-14,low
TR1614,Bangalore,Visakhapatnam,600,196,404,23,Weekday,No,2025-07-29,low
TR1615,Bangalore,Vijayawada,600,189,411,55,Weekday,No,2024-12-09,low
TR1616,Bangalore,Guntur,600,143,457,49,Weekday,No,2024-05-15,low
TR1617,Bangalore,Tirupati,600,199,401,57,Weekend,No,2024-05-05,low
TR1618,Bangalore,Rajahmundry,600,258,342,40,Weekday,No,2025-02-14,medium
TR1619,Bangalore,Warangal,600,192,408,34,Weekday,No,2024-08-21,low
TR1620,Bangalore,Nizamabad,600,196,404,12,Weekday,Yes,2024-03-15,low
TR1621,Bangalore,Thoothukudi,600,201,399,9,Weekday,No,2024-11-08,low
TR1622,Bangalore,Vellore,600,99,501,32,Weekday,No,2025-04-22,low
TR1623,Bangalore,Kochi,600,191,409,24,Weekday,No,2024-08-21,low
TR1624,Bangalore,Thiruvananthapuram,600,120,480,47,Weekend,Yes,2025-11-29,low
TR1625,Bangalore,Kozhikode,600,141,459,0,Weekday,No,2025-07-23,low
TR1626,Bangalore,Thrissur,600,273,327,53,Weekday,No,2025-01-09,medium
TR1627,Bangalore,Kollam,600,157,443,10,Weekday,No,2025-11-14,low
TR1628,Bangalore,Mysore,600,133,467,23,Weekday,No,2024-11-12,low
TR1629,Bangalore,Mangalore,600,224,376,21,Weekday,No,2024-04-12,low
TR1630,Bangalore,Hubli,600,123,477,55,Weekend,No,2024-01-27,low
TR1631,Bangalore,Belgaum,600,147,453,43,Weekend,No,2025-11-16,low
TR1632,Bangalore,Davangere,600,229,371,2,Weekday,No,2025-12-02,low
TR1633,Bangalore,Vadodara,600,171,429,51,Weekday,No,2025-06-24,low
TR1634,Bangalore,Rajkot,600,94,506,40,Weekend,No,2024-03-16,low
TR1635,Bangalore,Jamnagar,600,195,405,4,Weekday,No,2024-08-02,low
TR1636,Bangalore,Bhavnagar,600,150,450,46,Weekday,No,2024-01-31,low
TR1637,Bangalore,Gandhinagar,600,243,357,2,Weekday,No,2024-02-07,medium
TR1638,Bangalore,Nashik,600,140,460,25,Weekday,Yes,2024-06-28,low
TR1639,Bangalore,Aurangabad,600,219,381,9,Weekend,No,2025-02-22,low
TR1640,Bangalore,Kolhapur,600,254,346,0,Weekend,No,2024-02-17,medium
TR1641,Bangalore,Solapur,600,128,472,33,Weekend,No,2025-12-20,low
TR1642,Bangalore,Thane,600,160,440,41,Weekday,No,2024-11-28,low
TR1643,Bangalore,Navi Mumbai,600,188,412,28,Weekday,No,2024-07-11,low
TR1644,Bangalore,Amravati,600,128,472,20,Weekend,No,2025-01-12,low
TR1645,Bangalore,Jodhpur,600,182,418,30,Weekday,No,2025-07-31,low
TR1646,Bangalore,Udaipur,600,158,442,9,Weekday,No,2024-08-16,low
TR1647,Bangalore,Ajmer,600,157,443,2,Weekend,No,2024-02-04,low
TR1648,Bangalore,Kota,600,171,429,9,Weekday,No,2024-02-07,low
TR1649,Bangalore,Bikaner,600,172,428,3,Weekend,No,2025-09-14,low
TR1650,Bangalore,Alwar,600,177,423,46,Weekday,No,2024-03-22,low
TR1651,Bangalore,Varanasi,600,140,460,36,Weekday,No,2025-04-09,low
TR1652,Bangalore,Prayagraj,600,142,458,11,Weekday,No,2024-10-08,low
TR1653,Bangalore,Agra,600,163,437,34,Weekday,No,2025-07-22,low
TR1654,Bangalore,Meerut,600,167,433,29,Weekday,Yes,2024-02-14,low
TR1655,Bangalore,Bareilly,600,148,452,6,Weekend,No,2025-10-18,low
TR1656,Bangalore,Gorakhpur,600,184,416,58,Weekend,No,2025-05-25,low
TR1657,Bangalore,Mathura,600,90,510,56,Weekend,No,2024-11-24,low
TR1658,Bangalore,Dehradun,600,134,466,45,Weekday,No,2024-05-31,low
TR1659,Bangalore,Haridwar,600,156,444,48,Weekday,No,2025-12-15,low
TR1660,Bangalore,Amritsar,600,128,472,32,Weekday,No,2024-08-08,low
TR1661,Bangalore,Ludhiana,600,247,353,48,Weekday,No,2024-12-24,medium
TR1662,Bangalore,Jalandhar,600,170,430,31,Weekday,No,2024-10-15,low
TR1663,Bangalore,Patiala,600,177,423,9,Weekday,Yes,2024-06-17,low
TR1664,Bangalore,Chandigarh,600,146,454,10,Weekday,No,2024-10-31,low
TR1665,Bangalore,Jammu,600,168,432,51,Weekend,No,2024-04-20,low
TR1666,Bangalore,Srinagar,600,111,489,26,Weekday,No,2024-01-02,low
TR1667,Bangalore,Raipur,600,161,439,43,Weekday,No,2024-07-30,low
TR1668,Bangalore,Bilaspur,600,124,476,8,Weekday,No,2024-03-22,low
TR1669,Bangalore,Durg,600,156,444,26,Weekday,No,2024-10-30,low
TR1670,Bangalore,Jabalpur,600,90,510,5,Weekday,No,2025-09-22,low
TR1671,Bangalore,Gwalior,600,115,485,13,Weekend,No,2024-04-28,low
TR1672,Bangalore,Ujjain,600,239,361,6,Weekday,No,2024-01-01,low
TR1673,Bangalore,Rewa,600,209,391,12,Weekday,No,2024-03-22,low
TR1674,Bangalore,Dhanbad,600,232,368,36,Weekday,No,2025-01-06,low
TR1675,Bangalore,Asansol,600,236,364,0,Weekday,No,2024-07-19,low
TR1676,Bangalore,Jamshedpur,600,201,399,11,Weekday,No,2024-12-23,low
TR1677,Bangalore,Tatanagar,600,147,453,41,Weekday,No,2024-01-22,low
TR1678,Bangalore,Gaya,600,119,481,8,Weekend,No,2024-08-31,low
TR1679,Bangalore,Muzaffarpur,600,224,376,33,Weekend,No,2024-10-26,low
TR1680,Bangalore,Bhagalpur,600,172,428,52,Weekday,No,2024-11-11,low
TR1681,Bangalore,Siliguri,600,289,311,46,Weekday,No,2025-02-06,medium
TR1682,Bangalore,New Jalpaiguri,600,151,449,7,Weekday,No,2025-07-24,low
TR1683,Bangalore,Durgapur,600,264,336,8,Weekend,Yes,2024-12-07,medium
TR1684,Bangalore,Howrah,600,161,439,42,Weekend,No,2025-09-06,low
TR1685,Bangalore,Malda,600,233,367,20,Weekday,No,2025-01-22,low
TR1686,Bangalore,Panaji,600,250,350,25,Weekday,No,2024-07-09,medium
TR1687,Hyderabad,Delhi,600,120,480,28,Weekend,No,2024-06-16,low
TR1688,Hyderabad,New Delhi,600,146,454,34,Weekday,Yes,2024-08-23,low
TR1689,Hyderabad,Mumbai,600,119,481,26,Weekday,Yes,2025-03-12,low
TR1690,Hyderabad,Kolkata,600,110,490,1,Weekday,No,2024-06-26,low
TR1691,Hyderabad,Pune,600,201,399,5,Weekday,No,2025-10-30,low
TR1692,Hyderabad,Ahmedabad,600,160,440,0,Weekday,No,2024-12-16,low
TR1693,Hyderabad,Jaipur,600,171,429,15,Weekday,No,2025-09-23,low
TR1694,Hyderabad,Surat,600,196,404,49,Weekday,No,2025-05-14,low
TR1695,Hyderabad,Lucknow,600,90,510,58,Weekend,No,2024-08-31,low
TR1696,Hyderabad,Kanpur,600,231,369,28,Weekend,No,2024-06-15,low
TR1697,Hyderabad,Nagpur,600,152,448,1,Weekday,No,2025-06-27,low
TR1698,Hyderabad,Indore,600,195,405,4,Weekday,No,2024-08-29,low
TR1699,Hyderabad,Bhopal,600,199,401,48,Weekend,No,2024-06-29,low
TR1700,Hyderabad,Patna,600,235,365,20,Weekday,Yes,2025-11-11,low
TR1701,Hyderabad,Ranchi,600,164,436,52,Weekday,No,2024-12-18,low
TR1702,Hyderabad,Bhubaneswar,600,90,510,30,Weekday,No,2024-02-05,low
TR1703,Hyderabad,Cuttack,600,172,428,52,Weekday,No,2024-12-27,low
TR1704,Hyderabad,Puri,600,179,421,8,Weekday,No,2024-12-02,low
TR1705,Hyderabad,Rourkela,600,119,481,51,Weekday,No,2025-09-23,low
TR1706,Hyderabad,Sambalpur,600,176,424,32,Weekday,No,2025-06-04,low
TR1707,Hyderabad,Guwahati,600,152,448,26,Weekend,Yes,2024-05-19,low
TR1708,Hyderabad,Dibrugarh,600,104,496,31,Weekday,No,2024-04-19,low
TR1709,Hyderabad,Agartala,600,201,399,19,Weekday,No,2025-03-17,low
TR1710,Hyderabad,Silchar,600,142,458,36,Weekend,No,2024-02-04,low
TR1711,Hyderabad,Visakhapatnam,600,149,451,46,Weekday,No,2024-08-21,low
TR1712,Hyderabad,Vijayawada,600,147,453,48,Weekday,No,2024-04-11,low
TR1713,Hyderabad,Guntur,600,228,372,58,Weekday,No,2024-01-16,low
TR1714,Hyderabad,Tirupati,600,167,433,24,Weekend,No,2025-11-02,low
TR1715,Hyderabad,Rajahmundry,600,173,427,46,Weekday,No,2024-03-06,low
TR1716,Hyderabad,Warangal,600,148,452,53,Weekend,No,2024-01-07,low
TR1717,Hyderabad,Nizamabad,600,191,409,1,Weekday,No,2025-11-12,low
TR1718,Hyderabad,Thoothukudi,600,234,366,28,Weekday,No,2024-05-17,low
TR1719,Hyderabad,Vellore,600,200,400,42,Weekday,No,2025-08-19,low
TR1720,Hyderabad,Kochi,600,202,398,27,Weekday,No,2024-01-23,low
TR1721,Hyderabad,Thiruvananthapuram,600,198,402,6,Weekday,Yes,2024-04-22,low
TR1722,Hyderabad,Kozhikode,600,103,497,39,Weekday,No,2024-03-21,low
TR1723,Hyderabad,Thrissur,600,127,473,24,Weekend,Yes,2025-05-31,low
TR1724,Hyderabad,Kollam,600,159,441,37,Weekend,Yes,2025-03-29,low
TR1725,Hyderabad,Mysore,600,134,466,0,Weekday,No,2024-12-13,low
TR1726,Hyderabad,Mangalore,600,118,482,0,Weekday,No,2024-06-25,low
TR1727,Hyderabad,Hubli,600,90,510,36,Weekday,No,2024-03-05,low
TR1728,Hyderabad,Belgaum,600,104,496,58,Weekday,No,2025-02-20,low
TR1729,Hyderabad,Davangere,600,157,443,38,Weekday,No,2024-06-17,low
TR1730,Hyderabad,Vadodara,600,166,434,56,Weekday,No,2025-03-07,low
TR1731,Hyderabad,Rajkot,600,131,469,50,Weekend,No,2025-05-17,low
TR1732,Hyderabad,Jamnagar,600,173,427,16,Weekday,Yes,2025-09-12,low
TR1733,Hyderabad,Bhavnagar,600,148,452,6,Weekday,No,2024-12-27,low
TR1734,Hyderabad,Gandhinagar,600,221,379,33,Weekday,No,2024-01-04,low
TR1735,Hyderabad,Nashik,600,161,439,37,Weekday,No,2024-07-24,low
TR1736,Hyderabad,Aurangabad,600,202,398,46,Weekday,No,2025-09-15,low
TR1737,Hyderabad,Kolhapur,600,179,421,31,Weekday,No,2025-01-24,low
TR1738,Hyderabad,Solapur,600,102,498,55,Weekday,Yes,2025-03-28,low
TR1739,Hyderabad,Thane,600,165,435,50,Weekend,No,2024-11-30,low
TR1740,Hyderabad,Navi Mumbai,600,110,490,35,Weekend,Yes,2024-04-28,low
TR1741,Hyderabad,Amravati,600,164,436,33,Weekday,No,2025-10-17,low
TR1742,Hyderabad,Jodhpur,600,133,467,1,Weekend,No,2025-07-19,low
TR1743,Hyderabad,Udaipur,600,187,413,46,Weekend,Yes,2025-12-28,low
TR1744,Hyderabad,Ajmer,600,105,495,40,Weekday,No,2025-09-17,low
TR1745,Hyderabad,Kota,600,170,430,53,Weekday,No,2024-07-31,low
TR1746,Hyderabad,Bikaner,600,196,404,5,Weekday,No,2024-07-04,low
TR1747,Hyderabad,Alwar,600,213,387,8,Weekend,No,2024-06-30,low
TR1748,Hyderabad,Varanasi,600,132,468,40,Weekend,No,2025-11-02,low
TR1749,Hyderabad,Prayagraj,600,170,430,29,Weekday,No,2025-02-11,low
TR1750,Hyderabad,Agra,600,178,422,35,Weekday,No,2024-11-28,low
TR1751,Hyderabad,Meerut,600,243,357,26,Weekday,No,2025-12-08,medium
TR1752,Hyderabad,Bareilly,600,98,502,38,Weekday,No,2025-03-17,low
TR1753,Hyderabad,Gorakhpur,600,125,475,39,Weekend,No,2025-10-26,low
TR1754,Hyderabad,Mathura,600,304,296,11,Weekend,No,2025-12-20,medium
TR1755,Hyderabad,Dehradun,600,156,444,45,Weekday,Yes,2024-02-28,low
TR1756,Hyderabad,Haridwar,600,90,510,29,Weekend,No,2024-09-21,low
TR1757,Hyderabad,Amritsar,600,141,459,34,Weekday,No,2025-06-20,low
TR1758,Hyderabad,Ludhiana,600,90,510,37,Weekend,No,2025-08-17,low
TR1759,Hyderabad,Jalandhar,600,181,419,44,Weekday,No,2024-04-18,low
TR1760,Hyderabad,Patiala,600,208,392,18,Weekday,No,2024-08-20,low
TR1761,Hyderabad,Chandigarh,600,125,475,0,Weekday,No,2025-02-04,low
TR1762,Hyderabad,Jammu,600,146,454,10,Weekday,No,2025-08-07,low
TR1763,Hyderabad,Srinagar,600,213,387,57,Weekend,Yes,2024-03-23,low
TR1764,Hyderabad,Raipur,600,90,510,13,Weekend,Yes,2025-03-15,low
TR1765,Hyderabad,Bilaspur,600,106,494,14,Weekend,No,2024-08-04,low
TR1766,Hyderabad,Durg,600,158,442,51,Weekday,No,2024-06-07,low
TR1767,Hyderabad,Jabalpur,600,133,467,14,Weekend,No,2025-01-11,low
TR1768,Hyderabad,Gwalior,600,155,445,27,Weekday,No,2024-10-29,low
TR1769,Hyderabad,Ujjain,600,108,492,22,Weekday,Yes,2025-04-09,low
TR1770,Hyderabad,Rewa,600,179,421,39,Weekday,No,2024-08-20,low
TR1771,Hyderabad,Dhanbad,600,162,438,35,Weekend,No,2025-08-24,low
TR1772,Hyderabad,Asansol,600,195,405,30,Weekday,No,2024-02-27,low
TR1773,Hyderabad,Jamshedpur,600,179,421,30,Weekday,No,2025-09-22,low
TR1774,Hyderabad,Tatanagar,600,179,421,50,Weekday,No,2024-01-22,low
TR1775,Hyderabad,Gaya,600,100,500,34,Weekend,Yes,2025-06-21,low
TR1776,Hyderabad,Muzaffarpur,600,193,407,30,Weekday,No,2024-09-10,low
TR1777,Hyderabad,Bhagalpur,600,153,447,53,Weekday,No,2024-10-07,low
TR1778,Hyderabad,Siliguri,600,161,439,5,Weekend,No,2024-01-14,low
TR1779,Hyderabad,New Jalpaiguri,600,219,381,50,Weekday,No,2025-05-28,low
TR1780,Hyderabad,Durgapur,600,134,466,11,Weekday,No,2024-04-30,low
TR1781,Hyderabad,Howrah,600,234,366,19,Weekend,No,2025-04-26,low
TR1782,Hyderabad,Malda,600,238,362,0,Weekend,No,2025-06-14,low
TR1783,Hyderabad,Panaji,600,205,395,34,Weekday,No,2025-09-09,low
TR1784,Pune,Delhi,600,122,478,49,Weekend,No,2025-06-01,low
TR1785,Pune,New Delhi,600,90,510,22,Weekday,No,2024-08-08,low
TR1786,Pune,Mumbai,600,221,379,39,Weekday,No,2025-06-23,low
TR1787,Pune,Chennai,600,174,426,23,Weekday,No,2025-08-26,low
TR1788,Pune,Kolkata,600,133,467,45,Weekday,No,2024-08-19,low
TR1789,Pune,Bangalore,600,225,375,59,Weekend,No,2024-03-31,low
TR1790,Pune,Hyderabad,600,128,472,42,Weekend,No,2025-10-12,low
TR1791,Pune,Ahmedabad,600,149,451,20,Weekday,No,2024-04-18,low
TR1792,Pune,Jaipur,600,194,406,49,Weekday,Yes,2025-03-10,low
TR1793,Pune,Surat,600,115,485,2,Weekday,Yes,2024-06-21,low
TR1794,Pune,Lucknow,600,164,436,59,Weekday,No,2024-04-02,low
TR1795,Pune,Kanpur,600,221,379,50,Weekday,No,2025-07-21,low
TR1796,Pune,Nagpur,600,179,421,39,Weekday,No,2024-04-15,low
TR1797,Pune,Indore,600,229,371,37,Weekend,No,2025-05-04,low
TR1798,Pune,Bhopal,600,223,377,15,Weekday,No,2025-05-21,low
TR1799,Pune,Patna,600,169,431,25,Weekday,No,2024-02-14,low
TR1800,Pune,Ranchi,600,90,510,6,Weekday,No,2024-05-06,low
TR1801,Pune,Bhubaneswar,600,116,484,20,Weekend,No,2025-08-03,low
TR1802,Pune,Cuttack,600,206,394,35,Weekend,No,2025-01-05,low
TR1803,Pune,Puri,600,95,505,21,Weekday,No,2024-03-29,low
TR1804,Pune,Rourkela,600,153,447,46,Weekday,No,2025-12-25,low
TR1805,Pune,Sambalpur,600,185,415,51,Weekday,No,2024-07-12,low
TR1806,Pune,Guwahati,600,239,361,33,Weekday,No,2024-01-03,low
TR1807,Pune,Dibrugarh,600,141,459,20,Weekday,No,2025-11-06,low
TR1808,Pune,Agartala,600,138,462,18,Weekend,Yes,2024-01-13,low
TR1809,Pune,Silchar,600,166,434,32,Weekend,No,2025-02-08,low
TR1810,Pune,Visakhapatnam,600,186,414,43,Weekday,No,2025-12-26,low
TR1811,Pune,Vijayawada,600,162,438,7,Weekday,No,2025-02-26,low
TR1812,Pune,Guntur,600,219,381,26,Weekday,No,2025-03-03,low
TR1813,Pune,Tirupati,600,131,469,26,Weekday,No,2024-10-10,low
TR1814,Pune,Rajahmundry,600,175,425,17,Weekday,No,2024-04-02,low
TR1815,Pune,Warangal,600,190,410,14,Weekend,No,2025-02-22,low
TR1816,Pune,Nizamabad,600,150,450,50,Weekday,No,2025-10-17,low
TR1817,Pune,Coimbatore,600,209,391,25,Weekday,No,2024-03-07,low
TR1818,Pune,Madurai,600,176,424,34,Weekend,No,2025-10-05,low
TR1819,Pune,Trichy,600,207,393,2,Weekday,No,2024-10-30,low
TR1820,Pune,Salem,600,178,422,17,Weekend,No,2025-01-26,low
TR1821,Pune,Erode,600,187,413,13,Weekday,No,2024-04-30,low
TR1822,Pune,Tirunelveli,600,139,461,19,Weekend,No,2025-03-30,low
TR1823,Pune,Thoothukudi,600,139,461,50,Weekday,No,2024-05-13,low
TR1824,Pune,Vellore,600,228,372,34,Weekday,No,2024-07-18,low
TR1825,Pune,Kochi,600,199,401,54,Weekday,No,2025-06-11,low
TR1826,Pune,Thiruvananthapuram,600,120,480,25,Weekday,No,2024-02-06,low
TR1827,Pune,Kozhikode,600,178,422,46,Weekday,No,2024-11-22,low
TR1828,Pune,Thrissur,600,90,510,9,Weekday,No,2025-03-10,low
TR1829,Pune,Kollam,600,141,459,48,Weekend,No,2024-04-06,low
TR1830,Pune,Mysore,600,215,385,36,Weekend,No,2024-08-03,low
TR1831,Pune,Mangalore,600,163,437,2,Weekend,No,2024-09-08,low
TR1832,Pune,Hubli,600,175,425,41,Weekday,No,2025-04-30,low
TR1833,Pune,Belgaum,600,90,510,28,Weekend,No,2025-12-14,low
TR1834,Pune,Davangere,600,150,450,0,Weekday,No,2025-09-03,low
TR1835,Pune,Vadodara,600,185,415,50,Weekend,No,2024-05-18,low
TR1836,Pune,Rajkot,600,191,409,32,Weekend,No,2024-01-14,low
TR1837,Pune,Jamnagar,600,215,385,36,Weekday,Yes,2024-02-07,low
TR1838,Pune,Bhavnagar,600,159,441,34,Weekday,No,2025-03-11,low
TR1839,Pune,Gandhinagar,600,161,439,5,Weekday,Yes,2024-04-24,low
TR1840,Pune,Nashik,600,105,495,19,Weekday,No,2024-06-18,low
TR1841,Pune,Aurangabad,600,159,441,42,Weekday,No,2025-09-11,low
TR1842,Pune,Kolhapur,600,108,492,20,Weekday,No,2025-09-30,low
TR1843,Pune,Solapur,600,90,510,53,Weekday,No,2025-09-05,low
TR1844,Pune,Thane,600,117,483,19,Weekday,No,2024-07-04,low
TR1845,Pune,Navi Mumbai,600,241,359,27,Weekday,No,2025-03-28,medium
TR1846,Pune,Amravati,600,156,444,26,Weekend,No,2025-03-22,low
TR1847,Pune,Jodhpur,600,180,420,1,Weekday,No,2024-05-15,low
TR1848,Pune,Udaipur,600,144,456,48,Weekend,No,2025-02-08,low
TR1849,Pune,Ajmer,600,90,510,8,Weekend,No,2025-01-18,low
TR1850,Pune,Kota,600,214,386,28,Weekday,No,2024-10-16,low
TR1851,Pune,Bikaner,600,90,510,54,Weekday,No,2025-07-03,low
TR1852,Pune,Alwar,600,142,458,59,Weekend,No,2025-05-10,low
TR1853,Pune,Varanasi,600,166,434,13,Weekday,No,2025-01-24,low
TR1854,Pune,Prayagraj,600,180,420,22,Weekend,No,2025-06-14,low
TR1855,Pune,Agra,600,134,466,33,Weekday,No,2025-07-11,low
TR1856,Pune,Meerut,600,90,510,41,Weekday,No,2025-02-18,low
TR1857,Pune,Bareilly,600,130,470,15,Weekend,No,2024-07-14,low
TR1858,Pune,Gorakhpur,600,133,467,32,Weekday,No,2025-07-08,low
TR1859,Pune,Mathura,600,132,468,50,Weekend,Yes,2025-06-08,low
TR1860,Pune,Dehradun,600,216,384,45,Weekday,No,2025-12-19,low
TR1861,Pune,Haridwar,600,111,489,49,Weekday,No,2024-04-19,low
TR1862,Pune,Amritsar,600,183,417,53,Weekend,No,2024-11-02,low
TR1863,Pune,Ludhiana,600,177,423,51,Weekday,No,2025-11-06,low
TR1864,Pune,Jalandhar,600,215,385,30,Weekend,Yes,2025-01-11,low
TR1865,Pune,Patiala,600,163,437,58,Weekday,No,2025-11-20,low
TR1866,Pune,Chandigarh,600,207,393,29,Weekday,No,2024-01-10,low
TR1867,Pune,Jammu,600,161,439,42,Weekday,No,2024-01-26,low
TR1868,Pune,Srinagar,600,190,410,56,Weekday,No,2025-08-04,low
TR1869,Pune,Raipur,600,97,503,2,Weekday,No,2024-09-19,low
TR1870,Pune,Bilaspur,600,90,510,56,Weekday,No,2025-01-15,low
TR1871,Pune,Durg,600,187,413,49,Weekday,No,2024-11-08,low
TR1872,Pune,Jabalpur,600,190,410,59,Weekday,No,2024-10-25,low
TR1873,Pune,Gwalior,600,192,408,46,Weekday,No,2025-11-17,low
TR1874,Pune,Ujjain,600,144,456,9,Weekend,No,2024-03-09,low
TR1875,Pune,Rewa,600,240,360,18,Weekday,No,2025-07-18,medium
TR1876,Pune,Dhanbad,600,147,453,0,Weekend,No,2025-10-12,low
TR1877,Pune,Asansol,600,189,411,36,Weekday,No,2025-04-25,low
TR1878,Pune,Jamshedpur,600,197,403,26,Weekday,No,2024-10-15,low
TR1879,Pune,Tatanagar,600,251,349,28,Weekday,No,2024-04-26,medium
TR1880,Pune,Gaya,600,154,446,44,Weekday,No,2025-05-13,low
TR1881,Pune,Muzaffarpur,600,138,462,49,Weekend,No,2024-12-08,low
TR1882,Pune,Bhagalpur,600,97,503,4,Weekday,No,2024-04-19,low
TR1883,Pune,Siliguri,600,243,357,55,Weekday,No,2024-09-19,medium
TR1884,Pune,New Jalpaiguri,600,189,411,22,Weekday,No,2025-12-03,low
TR1885,Pune,Durgapur,600,191,409,45,Weekday,No,2024-07-12,low
TR1886,Pune,Howrah,600,319,281,34,Weekday,No,2024-05-10,medium
TR1887,Pune,Malda,600,185,415,26,Weekday,No,2025-05-13,low
TR1888,Pune,Panaji,600,106,494,12,Weekend,Yes,2024-05-25,low
TR1889,Ahmedabad,Delhi,600,160,440,11,Weekday,No,2025-11-03,low
TR1890,Ahmedabad,New Delhi,600,122,478,43,Weekday,No,2025-09-19,low
TR1891,Ahmedabad,Mumbai,600,150,450,19,Weekday,No,2025-12-19,low
TR1892,Ahmedabad,Chennai,600,150,450,13,Weekday,No,2025-10-29,low
TR1893,Ahmedabad,Kolkata,600,141,459,0,Weekday,No,2024-06-27,low
TR1894,Ahmedabad,Bangalore,600,102,498,50,Weekday,No,2024-06-04,low
TR1895,Ahmedabad,Hyderabad,600,245,355,23,Weekend,No,2024-09-07,medium
TR1896,Ahmedabad,Pune,600,183,417,20,Weekday,No,2024-12-09,low
TR1897,Ahmedabad,Jaipur,600,158,442,22,Weekend,Yes,2025-10-05,low
TR1898,Ahmedabad,Surat,600,205,395,35,Weekday,No,2025-06-20,low
TR1899,Ahmedabad,Lucknow,600,192,408,28,Weekday,No,2025-04-16,low
TR1900,Ahmedabad,Kanpur,600,182,418,32,Weekend,No,2025-10-04,low
TR1901,Ahmedabad,Nagpur,600,202,398,16,Weekday,No,2025-04-17,low
TR1902,Ahmedabad,Indore,600,175,425,17,Weekday,No,2024-10-04,low
TR1903,Ahmedabad,Bhopal,600,201,399,51,Weekday,No,2024-10-28,low
TR1904,Ahmedabad,Patna,600,205,395,26,Weekend,No,2025-01-12,low
TR1905,Ahmedabad,Ranchi,600,177,423,58,Weekday,No,2024-03-05,low
TR1906,Ahmedabad,Bhubaneswar,600,158,442,50,Weekday,No,2025-06-26,low
TR1907,Ahmedabad,Cuttack,600,242,358,42,Weekday,Yes,2025-04-22,medium
TR1908,Ahmedabad,Puri,600,146,454,32,Weekday,No,2025-06-18,low
TR1909,Ahmedabad,Rourkela,600,188,412,50,Weekend,Yes,2025-01-25,low
TR1910,Ahmedabad,Sambalpur,600,189,411,3,Weekend,Yes,2025-07-26,low
TR1911,Ahmedabad,Guwahati,600,140,460,29,Weekday,No,2025-11-25,low
TR1912,Ahmedabad,Dibrugarh,600,130,470,42,Weekday,No,2025-02-20,low
TR1913,Ahmedabad,Agartala,600,152,448,6,Weekday,No,2024-11-20,low
TR1914,Ahmedabad,Silchar,600,145,455,10,Weekend,No,2024-03-17,low
TR1915,Ahmedabad,Visakhapatnam,600,99,501,3,Weekday,No,2025-07-23,low
TR1916,Ahmedabad,Vijayawada,600,138,462,29,Weekday,No,2025-10-22,low
TR1917,Ahmedabad,Guntur,600,182,418,32,Weekday,No,2025-05-26,low
TR1918,Ahmedabad,Tirupati,600,230,370,28,Weekday,No,2025-09-24,low
TR1919,Ahmedabad,Rajahmundry,600,196,404,3,Weekend,No,2025-09-21,low
TR1920,Ahmedabad,Warangal,600,90,510,29,Weekday,No,2025-08-06,low
TR1921,Ahmedabad,Nizamabad,600,200,400,53,Weekday,No,2025-01-02,low
TR1922,Ahmedabad,Coimbatore,600,142,458,1,Weekday,No,2024-03-13,low
TR1923,Ahmedabad,Madurai,600,191,409,46,Weekday,No,2024-01-03,low
TR1924,Ahmedabad,Trichy,600,168,432,16,Weekday,No,2024-05-29,low
TR1925,Ahmedabad,Salem,600,160,440,4,Weekday,No,2024-11-11,low
TR1926,Ahmedabad,Erode,600,164,436,3,Weekday,No,2025-06-27,low
TR1927,Ahmedabad,Tirunelveli,600,168,432,0,Weekday,No,2024-11-29,low
TR1928,Ahmedabad,Thoothukudi,600,233,367,24,Weekday,No,2024-01-17,low
TR1929,Ahmedabad,Vellore,600,168,432,29,Weekend,No,2024-06-02,low
TR1930,Ahmedabad,Kochi,600,221,379,37,Weekday,No,2025-12-16,low
TR1931,Ahmedabad,Thiruvananthapuram,600,214,386,4,Weekday,No,2025-12-23,low
TR1932,Ahmedabad,Kozhikode,600,201,399,39,Weekday,No,2024-10-02,low
TR1933,Ahmedabad,Thrissur,600,90,510,44,Weekday,No,2025-08-11,low
TR1934,Ahmedabad,Kollam,600,223,377,3,Weekday,No,2025-06-09,low
TR1935,Ahmedabad,Mysore,600,147,453,40,Weekday,No,2025-11-11,low
TR1936,Ahmedabad,Mangalore,600,203,397,7,Weekday,No,2025-10-10,low
TR1937,Ahmedabad,Hubli,600,122,478,26,Weekday,No,2025-04-04,low
TR1938,Ahmedabad,Belgaum,600,112,488,39,Weekday,No,2024-10-15,low
TR1939,Ahmedabad,Davangere,600,264,336,52,Weekday,No,2025-04-03,medium
TR1940,Ahmedabad,Vadodara,600,123,477,31,Weekday,Yes,2024-08-21,low
TR1941,Ahmedabad,Rajkot,600,224,376,26,Weekday,No,2024-09-11,low
